,has_wiki,url,wiki_categories,wiki_content,wiki_summary,wiki_toc,fact,bias
952,1,missoulian.com,"category 1870 establishments in montana territory category all articles with dead external links category articles with dead external links from february 2018 category articles with permanently dead external links category lee enterprises publications category media in missoula, montana category newspapers published in montana category pages using citations with accessdate and no url category pages using infobox newspaper with unknown parameters category publications established in 1870","    the '''''missoulian''''' is a daily  newspaper  printed in  missoula, montana . the newspaper has been owned by  lee enterprises  since 1959. the ''missoulian'' is the largest published newspaper in western  montana . the ''missoulian'' is distributed throughout the city of  missoula, montana , and also throughout most of  western montana .     history       early years    the ''missoulian'' was established as the ''missoula & cedar creek pioneer'' on september 15, 1870, by the magee brothers and i. h. morrison under the montana publishing company.  though strictly conservative politically, the paper was never intended to advance any particular ""clique or party"".  daly's election maneuvering created a major rift between the copper kings, and the next year he would become chairman of the montana democratic party.  he asked for hammond's support and hammond responded by delivering a republican sweep of the missoula delegation.  this infuriated daly, who declared war on hammond and threatened to ""make grass grow in the streets of missoula.""  several years later as montana's press was divided on whether to keep the state's capital in clark's choice of  helena, montana helena  or move it daly's company town of  anaconda, montana anaconda , hammond who was worried that further empowered daly would weaken missoula loaned ''the missoulian'' to clark's team who derided anaconda.  ""what has anaconda ever done for missoula, anyway? if christ came to anaconda he would be compelled to eat, sleep, drink and pray with marcus daly.""  though the majority of missoula county voted for anaconda as capital, enough voted for helena for it to win the statewide contest. dixon gained control over the paper in 1907 and brought in arthur stone, a former ''anaconda standard'' reporter and managing editor as well as former democratic state legislator, as editor.  his experience would help further modernize the paper and expand its reach.  after his election defeat dixon turned the missoulian against amalgamated with scathing editorials and ""objectionable"" news.  with dixon refusing to sell the paper, the company chose bribery by offering dixon the ''missoula sentinel'' that dixon felt was splitting the city's advertising dollars.  dixon accepted, but only on the condition that he would be ""fair"" to amalgamated in the press.  pressure on advertisers for new anti-dixon competition and amalgamated itself pulling its advertising dollars as well as having the  chicago, milwaukee, st. paul and pacific railroad milwaukee road  cancel complimentary papers that it had given to passengers, however, forced dixon to sell.  in two newspapermen from the ''chicago journal'', martin hutchens and lester l. jones purchased the missoulian and was soon part of the ""copper press""  i.e. a ""company paper"" known for using its pages to promote the company's views and for suppressing news it didn’t want reported  and would remain as such until anaconda copper sold all its montana newspapers to  lee enterprises  in 1959.  ''the weekly missoulian'' continued for a year  january 1899 – april 1900  as ''the missoulian''  still as a weekly newspaper , published by bryan bros. & hauck.  the weekly newspaper was then purchased by the fruit-grower publishing company and existed as a horticulture and general news publication until the mid-1910s.  in 1889 harrison spaulding founded ''the morning missoulian'' as a daily  minus monday  paper to compliment ''the weekly missoulian''.  by 1893, this was changed to ''the evening missoulian'' and then to the ''daily missoulian'' under the missoula publishing company with harrison spaulding as editor.  after brief separate ownership, both the daily and weekly ''missoulian''s were reclaimed by the missoula publishing company with ''the daily missoulian'' lasting until 1961, when it was once again called the ''missoulian'' after being purchased by  lee enterprises .    missoula and cedar creek pioneer -  september 1870     the missoula pioneer -  january 1871  <!-- - 4 pages - saturday - pioneer publishing co - 550 circulation  rowell's american newspaper directory 1872 -->   the pioneer -  november 1871    the montana pioneer -  december 1872    the weekly missoulian -  february 1873  <!-- 4 pages - friday, 24x36 - chauncey barbour - 400 circulation  1880 -->   the missoulian -  january 1899    edwards' fruit grower & farmer -  december 1901    semi-weekly missoulian -  september 1902    weekly missoulian -  january 1904 - 1915   '''daily'''   the morning missoulian -  1889    the evening missoulian -  february 1893    daily missoulian -  august 1894    the missoulian -  may 1900    the daily missoulian -  november 1904    the missoulian -  june 1910    the daily missoulian -  march 1915    missoulian -  september 1961     see also      missoula, montana     references        further reading      the missoulian western montana progress, 1894-1889-1964. statehood diamond jubilee, july 21, 1964. bound volume and microfilm at  missoula public library .    external links            category newspapers published in montana   category lee enterprises publications   category media in missoula, montana   category publications established in 1870   category 1870 establishments in montana territory ","the missoulian is a daily newspaper printed in missoula, montana. the newspaper has been owned by lee enterprises since 1959. the missoulian is the largest published newspaper in western montana. the missoulian is distributed throughout the city of missoula, montana, and also throughout most of western montana.  ",history early years republican era anaconda copper lee enterprises name and organization timeline see also references further reading external links,2,4
953,0,ifamericaknew.org,,,,,0,3
954,0,the-daily-news.co.uk,,,,,2,2
955,0,insidesources.com,,,,,0,0
956,1,richmond.com,"category articles with internet archive links category articles with librivox links category berkshire hathaway publications category cs1  julian–gregorian uncertainty category daily newspapers published in virginia category media in richmond, virginia category pages using deprecated image syntax category pulitzer prize-winning newspapers category webarchive template wayback links","    external links                   category berkshire hathaway publications   category media in richmond, virginia   category daily newspapers published in virginia   category pulitzer prize-winning newspapers ","the richmond times-dispatch  rtd or td for short  is the primary daily newspaper in richmond, the capital of virginia and the primary newspaper of record for the state of virginia.  ","circulation history and notable accomplishments development 2004 mosul attack tacky christmas lights tour media general sells its newspapers political associations content commentary, opinion, and editorials sports business controversy syndicated columnists see also references external links",2,4
957,0,malaysia-today.net,,,,,1,3
958,0,texasstandard.org,,,,,0,3
959,0,outabouter.com,,,,,2,4
960,0,thenewtropic.com,,,,,0,3
961,1,msnbc.com,category 24-hour television news channels in the united states category all articles needing additional references category all articles with dead external links category all articles with unsourced statements category american news websites category articles needing additional references from november 2018 category articles with dead external links from september 2010 category articles with short description category articles with unsourced statements from november 2017 category articles with unsourced statements from november 2018,"         2008–2015     file msnbc 2008 logo.svg thumb 280px msnbc logo used from 2009 to 2015; the current logo is a variant of this design.    from mid-2007 to mid-2008, msnbc enjoyed a large increase in its  nielsen ratings . olbermann and matthews, however, were criticized for expressing left-leaning opinions on the channel. both were later removed from their anchor positions. the show regularly outperformed cnn's '' larry king live '', and made the channel competitive in the program's time slot for the first time in over a decade. the channel also beat cnn in total adult viewers in march, marking the seventh out of the past eight months that msnbc achieved that result. the network also beat cnn for the fourth consecutive quarter, among both primetime and total viewers, as well as becoming the only cable news network to have its key adult demographic viewership grow over the last quarter, increasing by 4 percent. during this time, msnbc also became the number-one cable news network in primetime among both african american and hispanic viewers. the new campaign embraces the network's politically progressive identity.     return to hard news and alignment with nbc news  since 2015     to help revive the struggling network, msnbc in the summer of 2015 started transitioning from left-leaning, opinionated programming to hard news programming. nearly all daytime opinionated news programs were replaced with more generic news programs.  ronan farrow ,  joy-ann reid ,  krystal ball ,  touré ,  abby huntsman ,  alex wagner ,  ed schultz , and  al sharpton  lost their shows. news programs presented by established nbc news personalities such as  telemundo  anchor  jose diaz-balart , '' meet the press '' anchor  chuck todd , sunday nbc nightly news anchor  kate snow ,  thomas roberts  television journalist  thomas roberts , and former nbc nightly news anchor  brian williams  replaced the opinion shows.  in july 2016, the network debuted ''dateline extra'', which was an abridged version of '' dateline nbc '' and another step towards aligning msnbc and nbc news. the new program was hosted by ''msnbc live'' anchor  tamron hall .  in january 2017, msnbc debuted a program in the 6 pm est hour entitled '' for the record with greta '', hosted by former fox news channel anchor  greta van susteren . in may 2017, msnbc launched a 4pm afternoon program entitled '' deadline  white house '' and hosted by former white house communications director and nbc political analyst  nicolle wallace .   for the first time, msnbc in may 2017 became the highest rated american cable news network in primetime. msnbc's increasing viewership was accompanied by declining numbers at fox news channel. msnbc's may 15–19 programming topped the programming of both cnn and fox news in total viewers and the advertiser-coveted younger demographic.    notable personalities        peter alexander  journalist  peter alexander     mariana atencio     mika brzezinski     josh barro     jeremy bash     john o. brennan     jonathan capehart     robert costa  journalist  robert costa     richard engel     chris hayes     john heilemann     hugh hewitt     kasie hunt     hallie jackson     jack h. jacobs     chris jansing     steve kornacki     trymaine lee     richard lui     rachel maddow     chris matthews     mark mckinnon     ari melber     craig melvin     andrea mitchell     ayman mohyeldin     malcolm nance     bill neely     kelly o'donnell     lawrence o'donnell     cal perry     john podhoretz     jj ramberg     ron reagan     joy reid     eugene robinson  journalist  eugene robinson     stephanie ruhle     joe scarborough     steve schmidt     al sharpton     keir simmons     jacob soboroff     bret stephens     jonathan swan     kara swisher     chuck todd     katy tur     jim vandehei     ali velshi     nicolle wallace     kristen welker     brian williams     pete williams  journalist  pete williams     alex witt      carriage issues     file msnbc nj hq studio 1.jpg thumb right msnbc's former new jersey headquarters studio, now the home of  mlb network    before 2010, msnbc was not available to  verizon fios  and  at&t u-verse  television subscribers in the portions of  new york  state  new york state , northern  new jersey , and  connecticut  that overlapped  cablevision 's service area. one of several reasons for this was an exclusive carriage agreement between msnbc and cablevision that prohibited competing wired providers from carrying msnbc. after entering into a new contract, fios added the channel in new york city and new jersey on february 2, 2010.      middle east and north africa    msnbc programming is shown for most of the day on the 24-hour news network  osn news .     europe and asia    in asia and europe, msnbc is not shown on a dedicated channel. when msnbc started in 1996, they announced plans to start broadcasting in europe during 1997. this never happened. however msnbc has been seen occasionally on affiliate channel cnbc europe.     online     file msnbc.com turns 10.jpg thumb left msnbc celebrated its 10th anniversary in 2006.   file msnbc.com newsroom.jpg thumb right nbcnews.com's main newsroom in redmond, wa, 2007   file 111907cc1.jpg thumb right nbcnews.com's newsroom in nyc, 2007    msnbc and its website msnbc.com were launched concurrently. unlike the network, msnbc.com was operated as the general online news outlet of nbc news in partnership with microsoft's  msn.com  portal. the network and website also remained editorially separate. the website did not adopt the network's increasingly liberal viewpoints and remained a joint venture with microsoft even after it had sold its stake in msnbc.     shift      in july 2014, msnbc.com launched ''msnbc2'', a brand for several web-only series hosted by msnbc personalities. this is the second time msnbc has been available on satellite radio. the channel was dropped from xm radio on september 4, 2006.    criticism and controversy        liberal bias      in november 2007, a ''new york times'' article stated that msnbc's primetime lineup was tilting more to the left. in 2007, ''the new york times'' called olbermann msnbc's ""most recognizable face"".  in october 2010, msnbc began using the tagline ""lean forward"". some media outlets, including msnbc.com, claimed that the network was now embracing its politically progressive identity.  in november 2012, ''the new york times'' called msnbc ""the anti-fox"" and quoted former president bill clinton as saying, ""boy, it really has become our version of fox.""  others have argued that msnbc has a bias against progressive politics.  phil donahue 's show was canceled in 2003 due to his opposition to the iraq war, and donahue later commented that the management of msnbc required that ""we have two conservative  guests  for every liberal. i was counted as two liberals."" criticized msnbc during and after the  democratic party  united states  presidential primaries, 2008 2008 democratic party primaries  as covering  barack obama  more favorably than  hillary clinton . rendell said, ""msnbc was the official network of the obama campaign,"" and called their coverage ""absolutely embarrassing"". msnbc's on-air slogan during the week of the 2008 presidential election, ""the power of change"", was criticized for being too similar to obama's campaign slogan of ""hope and change"".      ''rise of the new right'' documentary     in june 2010, the msnbc documentary ''rise of the new right'' aired. it featured interviews with  right-wing figure right-wing  figures, including  dick armey , the former house majority leader,  orly taitz , a leading figure in the "" birther "" movement, and  conspiracy theorist  radio host  alex jones  radio host  alex jones . the documentary also showed the  michigan militia 's  survivalism survival  training camp and hit the campaign trail with kentucky senatorial candidate  rand paul . on the other hand, their coverage of barack obama improved in the final week before the presidential election. from october 1 to 28, 33 percent of stories were positive and 13 percent negative. during the campaign's final week, 51 percent of msnbc's stories were positive while there were no negative stories at all about obama in the sample.     romney family grandchild     political commentator  melissa harris-perry  and her guest panel, in a look back on the 2013 segment of  melissa harris-perry  tv program  her show , featured a picture of former republican presidential candidate  mitt romney  and his extended family. romney was holding on his knee his adopted grandchild, kieran romney, an african-american. harris-perry and her guests, including actress pia glenn and comedian  dean obeidallah , joked about coming up with captions for the photo. glenn sang out, ""one of these things is not like the others, one of these things just isn’t the same."" obeidallah said, ""it sums up the diversity of the republican party and the [republican national committee], where they have the whole convention and they find the one black person."" afterwards, harris-perry gave an on-air apology as well as apologized in a series of  twitter tweets .      don imus l     in early april 2007,  don imus , whose radio show '' imus in the morning '' was simulcast on msnbc for over ten years, described members of the  rutgers scarlet knights women's basketball rutgers university women's basketball team  as ""some nappy-headed hoes."" the comments sparked outrage, as many considered them to be racist and sexist. after sponsors began to withdraw advertisements from the show, msnbc canceled the simulcast. imus, as well as nbc news, apologized to the rutgers basketball team for the remarks. nbc news policy prohibited contributions to political campaigns unless nbc news had given its prior permission. on november 7, 2010, olbermann posted a thank you message to supporters via twitter. on january 21, 2011, msnbc announced that olbermann would host his final show that same night.      martin bashir     host  martin bashir  resigned after making a controversial comment about sarah palin.      phil donahue        phil donahue 's 2002 program '' donahue  2002 talk show  donahue '' was canceled in late february 2003 during the buildup to the  iraq war . despite earlier claims of cancellation because of low ratings,  a leaked nbc internal study revealed that the studio was concerned that donahue would act as ""a home for the liberal antiwar agenda at the same time that our competitors are waving the flag at every opportunity.""     references       sources         external links                        category msnbc     category 24-hour television news channels in the united states   category american news websites   category companies based in new york city   category english-language television stations in the united states   category liberalism in the united states   category nbcuniversal networks   category progressivism in the united states   category television channels and stations established in 1996 ","msnbc is an american pay television network that provides news coverage and political commentary from nbc news on current events. msnbc is owned by the nbcuniversal news group, a unit of the nbcuniversal television group division of nbcuniversal  all of which are ultimately owned by comcast . msnbc and its website were founded in 1996 under a partnership between microsoft and general electric's nbc unit, hence the network's naming. although they had the same name, msnbc.com and msnbc maintained separate corporate structures and news operations. msnbc.com was headquartered on the microsoft campus in redmond, washington while msnbc operated out of nbc's headquarters in new york city. microsoft divested its stakes in the msnbc channel in 2005 and in msnbc.com in july 2012. the general news site was rebranded as nbcnews.com, and a new msnbc.com was created as the online home of the cable channel.in the late summer of 2015, msnbc revamped its programming; the moves were in sharp contrast to previous programming decisions at the network. msnbc sought to sharpen its news image by entering into a dual editorial relationship with its organizational parent nbc news. msnbc live, the network's flagship daytime news platform, was expanded to cover over eight hours of the day.phil griffin is the president and director of day-to-day operations at msnbc. pat burkey, janelle rodriguez, and jonathan wald oversee programming and news operations, with brian williams serving as the channel's chief anchor of breaking news coverage. as of february 2015, approximately 94,531,000 households in the united states  81.2 percent of those with television  were receiving msnbc.commentators have described msnbc as having a bias towards left-leaning politics and the democratic party. in november 2007, a new york times article stated that msnbc's prime-time lineup is tilting more to the left. fox news media analyst howard kurtz, while previously in the same role at the washington post, stated that the channel's evening lineup ""has clearly gravitated to the left in recent years and often seems to regard itself as the antithesis of fox news"".",history development early history 2008–2015 return to hard news and alignment with nbc news  since 2015 notable personalities carriage issues international broadcasts msnbc canada msnbc africa middle east and north africa europe and asia ntv-msnbc online shift radio criticism and controversy liberal bias favoritism towards barack obama <i>rise of the new right</i> documentary romney coverage during 2012 election romney family grandchild suspensions of hosts michael savage don imus l keith olbermann and joe scarborough martin bashir alec baldwin phil donahue references sources external links,1,3
962,0,scripps.ucsd.edu-news,,,,,1,1
963,0,lavendermagazine.com,,,,,2,2
964,0,thecitizenpress.com,,,,,2,3
965,0,dispatch.com,,,,,2,4
966,0,freewoodpost.com,,,,,2,3
967,0,truebluescoop.com,,,,,1,4
968,1,news.com.au,category all stub articles category articles with short description category australian media stubs category australian news websites category news corp australia category news website stubs category use dmy dates from june 2018 category year of establishment missing,"     file news-com-au logo.svg right thumb news.com.au logo  '''''news.com.au''''' is an  australia n news and entertainment  website  owned by  news corp australia . it has a unique audience of 9.5 million readers each month and specialises in breaking national and international news as well as entertainment, sport, lifestyle, travel, technology and finance.    see also      media in australia    journalism in australia     references       external links         category australian news websites   category news corp australia   category year of establishment missing    ","news.com.au is an australian news and entertainment website owned by news corp australia. it has a unique audience of 9.5 million readers each month and specialises in breaking national and international news as well as entertainment, sport, lifestyle, travel, technology and finance.",web analytics see also references external links,2,3
969,0,carepublican.com,,,,,2,5
970,0,drudge.com,,,,,1,1
971,0,fightforthefuture.org,,,,,0,3
972,0,bluedotdaily.com,,,,,2,2
973,1,frontiersin.org,category articles with french-language external links category commons category link is on wikidata category open access publishers category pages using deprecated image syntax category publishing companies established in 2007 category swiss companies established in 2007 category wikipedia articles needing clarification from february 2019," several journals named ''frontiers in...'' redirect here. however, many journals from other publishers have similar names but are not part of this series. for other uses, see  frontiers  disambiguation  .     founder   kamila markram and  henry markram    nasdaq      url        '''frontiers media  s.a.  corporation  sa ''' is an  academic publishing academic publisher  of  peer-reviewed   open access   scientific journal s currently active in  science ,  technology , and  medicine . it was founded in 2007 by a group of  neuroscientist s, including  henry markram henry  and kamila markram, and later expanded to other academic fields. frontiers is based in lausanne, switzerland.  frontiers media was, controversially, included in  jeffrey beall 's list of potential  predatory open access publisher s the publisher has ""a history of badly handled and controversial retractions and publishing decisions"". a  social network ing platform for researchers, intended to disseminate the open access articles published in the frontiers journals, and to provide related conferences, blogs, news, video lectures and job postings.   npg is a subsidiary of  holtzbrinck publishing group .     list of journals    the frontiers journals use  open peer review , where the names of reviewers of accepted articles are made public.  in late september, ''frontiers in public health'' published a controversial article that supported  hiv denialism ; three days later the publisher issued a statement of concern and announced an investigation into the review process of the article.  in october 2015, frontiers was added to  jeffrey beall 's list of ""potential, possible, or probable""  predatory open access publishing predatory open-access publishers .  also in november 2016, a study published analyzing predatory publishing by gathering datasets with and without frontiers journals.  a study published in '' elife '' in november 2017 showed that ""women are underrepresented in the peer-review process"", and that ""editors of both genders operate with substantial same-gender preference"".     references        external links           category publishing companies established in 2007   category swiss companies established in 2007   category open access publishers ","frontiers media sa is an academic publisher of peer-reviewed open access scientific journals currently active in science, technology, and medicine. it was founded in 2007 by a group of neuroscientists, including henry and kamila markram, and later expanded to other academic fields. frontiers is based in lausanne, switzerland. frontiers media was, controversially, included in jeffrey beall's list of potential predatory open access publishers and has been accused of using email spam. the publisher has ""a history of badly handled and controversial retractions and publishing decisions"". nevertheless, both cope and oaspa have retained frontiers as members after concerns were raised.",history list of journals controversies references external links,0,6
974,0,legitgov.org,,,,,2,1
975,0,donaldtrumpnews.co,,,,,2,4
976,0,liberalbias.com,,,,,1,5
977,0,taipeitimes.com,,,,,1,5
978,0,ocweekly.com,,,,,1,4
979,0,cbpp.org,,,,,0,0
980,1,miamiherald.com,"category 1903 establishments in florida category all wikipedia articles in need of updating category all articles with dead external links category all articles with unsourced statements category articles with dead external links from july 2017 category articles with unsourced statements from june 2016 category articles with unsourced statements from september 2016 category companies based in miami category companies based in miami-dade county, florida category coordinates not on wikidata","   as the miami evening record   owners              the mcclatchy company   website              issn               0898-865x  oclc               2733685    the '''''miami herald''''' is a daily  newspaper  owned by  the mcclatchy company  and headquartered in  doral, florida , a  list of communities in miami-dade county, florida city in  western  miami-dade county, florida miami-dade county  and the  miami metropolitan area , several miles west of downtown  miami . well-known columnists include pulitzer-winning political commentator  leonard pitts, jr. , pulitzer-winning reporter  mirta ojito , humorist  dave barry  and novelist  carl hiaasen . other columnists include fred grimm and sportswriters  edwin pope ,  dan le batard  and  greg cote . alexandra villoch is the publisher, and aminda marqués gonzalez a website that focuses on the truth about florida issues, along with the '' tampa bay times '', which created the politifact concept. the ''herald'' and the ''times'' share resources on news stories related to florida.    history    file miami herald 07 august 1945.jpg thumb left a ''miami herald'' headline dated august 7, 1945 featuring the  atomic bombing  of  hiroshima, japan       early history     the first edition was published september 15, 1903, as ''the miami evening record''. after the recession of 1907, the newspaper had severe financial difficulties. its largest creditor was  henry flagler . through a loan from henry flagler, frank b. shutts, who was also the founder of the law firm  shutts & bowen , acquired the paper and renamed it the ''miami herald'' on december 1, 1910. although it is the longest continuously published newspaper in miami, the earliest newspaper in the region was '' the tropical sun '', established in 1891. ''the miami metropolis'', which later became '' the miami news '', was founded in 1896, and was the ''herald''s oldest competitor until 1988, when it went out of business.  during the  florida land boom of the 1920s , the ''miami herald'' was the largest newspaper in the world, as measured by lines of advertising.  the ''herald'' won its first pulitzer prize in 1950, for its reporting on miami's  organized crime . its circulation was 176,000 daily and 204,000 on sundays.  on august 19, 1960, construction began on the ''herald'' building on  biscayne bay . also on that day,  alvah chapman, jr. alvah h. chapman , started work as james knight's assistant. chapman was later promoted to knight-ridder chairman and chief executive officer. the ''herald'' moved into its new building at one herald plaza without missing an edition on march 23–24, 1963.  the paper won a landmark press freedom decision in '' miami herald publishing co. v. tornillo ''  1974 . this happened the day the '' miami new times '', a weekly newspaper, published salacious details of teele's alleged affairs, including allegations that he had had sex and used  cocaine  with a  transsexual   prostitute .  the day before committing suicide, teele had had another telephone conversation with defede, who recorded this call without teele's knowledge, which was illegal under florida law. defede admitted to the ''herald''s management that he had taped the call. although the paper used quotes from the tape in its coverage, defede was fired the next day for violating the paper's code of ethics, and he was likely guilty of a felony.  many journalists and readers of the ''herald'' disagreed with the decision to fire rather than suspend defede, arguing that it had been made in haste and that the punishment was disproportionate to the offense. 528 journalists, including about 200 current and former ''herald'' staffers, called on the ''herald'' to reinstate defede, but the paper's management refused to back down. the state attorney's office later declined to file charges against the columnist, holding that the potential violation was ""without a  living  victim or a complainant"". less than a month later, responding to pressure from the cuban community in miami, díaz resigned after reinstating the fired journalists. nevertheless, he continues to claim that such payments, especially if made from organs of the state, violate the principles of  journalism ethics and standards journalistic independence . in may 2013, the paper moved to a new building in suburban  doral, florida doral .    gallery   <gallery> file the miami herald - former site in downtown miami 02.jpg radio tower platform and pilons in front of the former building site file the miami herald - former site in downtown miami 01.jpg open field where newspaper building once stood file the miami herald - former site in downtown miami 03.jpg ship moors and remaining walkway </gallery>    community involvement   the ''miami herald'' sponsors several community involvement projects, such as those detailed below.  the wish book program lets community members who are suffering from hardships ask for help from the paper's readers. wishes have included asking for donations to buy medical equipment for a sick child, help with renovations to make a home  wheelchair -accessible, monetary donations to an impoverished family dealing with  cancer  treatments, and help to an elderly resident wanting to learn how to use a  computer . readers may donate to specific causes or to the program at large.  the ''herald'' also co-sponsors spelling bees and athletic awards in south florida.   the ""tropic"" section and its columnist  dave barry  run the  herald hunt , a unique annual  puzzlehunt  in the miami area.     miami herald's silver knight awards    the miami herald silver knight awards is a highly regarded student awards programs. the purpose of this awards program is to recognize outstanding individuals & leaders who have maintained good grades and have applied their knowledge and talents to contribute service to their schools and communities. the silver knight awards program was instituted at the miami herald in 1959 by john s. knight, past publisher of the miami herald, founder and editor emeritus of knight-ridder newspapers and 1968 pulitzer prize winner.  schools nominate representatives for each category.  silver knights receive $2,000, a silver knight statue and a medallion presented by american airlines. the three honorable mentions are presented $500 and an engraved plaque. the cash awards are made possible in part by the support of the blank family foundation.                   category the miami herald     category pulitzer prize-winning newspapers   category newspapers published in florida   category mcclatchy publications   category knight ridder   category media in miami   category companies based in miami   category companies based in miami-dade county, florida   category publications established in 1903   category doral, florida   category 1903 establishments in florida   category pulitzer prize for public service winners   category pulitzer prize for national reporting winners   category pulitzer prize for explanatory journalism winners ","the miami herald is a daily newspaper owned by the mcclatchy company and headquartered in doral, florida, a city in western miami-dade county and the miami metropolitan area, several miles west of downtown miami. founded in 1903, it is the second largest newspaper in south florida, serving miami-dade, broward, and monroe counties. it also circulates throughout latin america and the caribbean.",overview history early history post-war history recent history and arthur teele suicide gallery community involvement miami herald's silver knight awards headquarters awards pulitzer prizes missouri lifestyle journalism awards see also references external links,2,4
981,1,bigthink.com,category education-related youtube channels category entertainment websites category internet companies of the united states category internet properties established in 2005,"'''big think''', a  multimedia   web portal , was founded in 2007 by victoria brown and peter hopkins. brown and hopkins began contemplating how to organize information into "" short form  linguistics  short-form  intellectual videos targeting online audiences"". the company is privately owned.    references       external links       category entertainment websites   category internet companies of the united states   category internet properties established in 2005   category education-related youtube channels ","big think, a multimedia web portal, was founded in 2007 by victoria brown and peter hopkins. the website is a collection of interviews, presentations, and roundtable discussions with experts from a wide range of fields. victoria brown is the acting ceo. peter hopkins is the acting president of the company.   as of november 2018, big think has begun producing videos sponsored by the charles koch foundation.",history initial investors expansion references external links,2,3
982,0,rochdaleherald.co.uk,,,,,0,3
